idNegociacion,estado
63028,aprobado
63029,aprobado
63030,aprobado
63031,aprobado
63032,aprobado
63033,aprobado
63034,aprobado
63035,aprobado
63036,aprobado
63037,aprobado
63038,aprobado
63039,aprobado
63040,aprobado
63041,aprobado
63042,aprobado
63043,aprobado
63044,aprobado
63045,aprobado
63046,aprobado
63047,aprobado
63048,aprobado
63049,aprobado
63050,aprobado
63051,aprobado
63052,aprobado
63053,aprobado
63054,aprobado
63055,aprobado
63056,aprobado
63057,aprobado
63058,aprobado
63059,aprobado
63060,aprobado
63061,aprobado
63062,aprobado
63063,aprobado
63064,aprobado
63065,aprobado
63066,aprobado
63067,aprobado
63068,aprobado
63069,aprobado
63070,aprobado
63071,aprobado
63072,aprobado
63073,aprobado
63074,aprobado
63075,aprobado
63076,aprobado
63077,aprobado
63078,aprobado
63079,aprobado
63080,aprobado
63081,aprobado
63082,aprobado
63083,aprobado
63084,aprobado
63085,aprobado
63086,aprobado
63087,aprobado
63088,aprobado
63089,aprobado
63090,aprobado
63091,aprobado
63092,aprobado
63093,aprobado
63094,aprobado
63095,aprobado
63096,aprobado
63097,aprobado
63098,aprobado
63099,aprobado
63100,aprobado
63101,aprobado
63102,aprobado
63103,aprobado
63104,aprobado
63105,aprobado
63106,aprobado
63107,aprobado
63108,aprobado
63109,aprobado
63110,aprobado
63111,aprobado
63112,aprobado
63113,aprobado
63114,aprobado
63115,aprobado
63116,aprobado
63117,aprobado
63118,aprobado
63119,aprobado
63120,aprobado
63121,aprobado
63122,aprobado
63123,aprobado
63124,aprobado
63125,aprobado
63126,aprobado
63127,aprobado
63128,aprobado
63129,aprobado
63130,aprobado
63131,aprobado
63132,aprobado
63133,aprobado
63134,aprobado
63135,aprobado
63136,aprobado
63137,aprobado
63138,aprobado
63139,aprobado
63140,aprobado
63141,aprobado
63142,aprobado
63143,aprobado
63144,aprobado
63145,aprobado
63146,aprobado
63147,aprobado
63148,aprobado
63149,aprobado
63150,aprobado
63151,aprobado
63152,aprobado
63153,aprobado
63154,aprobado
63155,aprobado
63156,aprobado
63157,aprobado
63158,aprobado
63159,aprobado
63160,aprobado
63161,aprobado
63162,aprobado
63163,aprobado
63164,aprobado
63165,aprobado
63166,aprobado
63167,aprobado
63168,aprobado
63169,aprobado
63170,aprobado
63171,aprobado
63172,aprobado
63173,aprobado
63174,aprobado
63175,aprobado
63176,aprobado
63177,aprobado
63178,aprobado
63179,aprobado
63180,aprobado
63181,aprobado
63182,aprobado
63183,aprobado
63184,aprobado
63185,aprobado
63186,aprobado
63187,aprobado
63188,aprobado
63189,aprobado
63190,aprobado
63191,aprobado
63192,aprobado
63193,aprobado
63194,aprobado
63195,aprobado
63196,aprobado
63197,aprobado
63198,aprobado
63199,aprobado
63200,aprobado
63201,aprobado
63202,aprobado
63203,aprobado
63204,aprobado
63205,aprobado
63206,aprobado
63207,aprobado
63208,aprobado
63209,aprobado
63210,aprobado
63211,aprobado
63212,aprobado
63213,aprobado
63214,aprobado
63215,aprobado
63216,aprobado
63217,aprobado
63218,aprobado
63219,aprobado
63220,aprobado
63221,aprobado
63222,aprobado
63223,aprobado
63224,aprobado
63225,aprobado
63226,aprobado
63227,aprobado
63228,aprobado
63229,aprobado
63230,aprobado
63231,aprobado
63232,aprobado
63233,aprobado
63234,aprobado
63235,aprobado
63236,aprobado
63237,aprobado
63238,aprobado
63239,aprobado
63240,aprobado
63241,aprobado
63242,aprobado
63243,aprobado
63244,aprobado
63245,aprobado
63246,aprobado
63247,aprobado
63248,aprobado
63249,aprobado
63250,aprobado
63251,aprobado
63252,aprobado
63253,aprobado
63254,aprobado
63255,aprobado
63256,aprobado
63257,aprobado
63258,aprobado
63259,aprobado
63260,aprobado
63261,aprobado
63262,aprobado
63263,aprobado
63264,aprobado
63265,aprobado
63266,aprobado
63267,aprobado
63268,aprobado
63269,aprobado
63270,aprobado
63271,aprobado
63272,aprobado
63273,aprobado
63274,aprobado
63275,aprobado
63276,aprobado
63277,aprobado
63278,aprobado
63279,aprobado
63280,aprobado
63281,aprobado
63282,aprobado
63283,aprobado
63284,aprobado
63285,aprobado
63286,aprobado
63287,aprobado
63288,aprobado
63289,aprobado
63290,aprobado
63291,aprobado
63292,aprobado
63293,aprobado
63294,aprobado
63295,aprobado
63296,aprobado
63297,aprobado
63298,aprobado
63299,aprobado
63300,aprobado
63301,aprobado
63302,aprobado
63303,aprobado
63304,aprobado
63305,aprobado
63306,aprobado
63307,aprobado
63308,aprobado
63309,aprobado
63310,aprobado
63311,aprobado
63312,aprobado
63313,aprobado
63314,aprobado
63315,aprobado
63316,aprobado
63317,aprobado
63318,aprobado
63319,aprobado
63320,aprobado
63321,aprobado
63322,aprobado
63323,aprobado
63324,aprobado
63325,aprobado
63326,aprobado
63327,aprobado
63328,aprobado
63329,aprobado
63330,aprobado
63331,aprobado
63332,aprobado
63333,aprobado
63334,aprobado
63335,aprobado
63336,aprobado
63337,aprobado
63338,aprobado
63339,aprobado
63340,aprobado
63341,aprobado
63342,aprobado
63343,aprobado
63344,aprobado
63345,aprobado
63346,aprobado
63347,aprobado
63348,aprobado
63349,aprobado
63350,aprobado
63351,aprobado
63352,aprobado
63353,aprobado
63354,aprobado
63355,aprobado
63356,aprobado
63357,aprobado
63358,aprobado
63359,aprobado
63360,aprobado
63361,aprobado
63362,aprobado
63363,aprobado
63364,aprobado
63365,aprobado
63366,aprobado
63367,aprobado
63368,aprobado
63369,aprobado
63370,aprobado
63371,aprobado
63372,aprobado
63373,aprobado
63374,aprobado
63375,aprobado
63376,aprobado
63377,aprobado
63378,aprobado
63379,aprobado
63380,aprobado
63381,aprobado
63382,aprobado
63383,aprobado
63384,aprobado
63385,aprobado
63386,aprobado
63387,aprobado
63388,aprobado
63389,aprobado
63390,aprobado
63391,aprobado
63392,aprobado
63393,aprobado
63394,aprobado
63395,aprobado
63396,aprobado
63397,aprobado
63398,aprobado
63399,aprobado
63400,aprobado
63401,aprobado
63402,aprobado
63403,aprobado
63404,aprobado
63405,aprobado
63406,aprobado
63407,aprobado
63408,aprobado
63409,aprobado
63410,aprobado
63411,aprobado
63412,aprobado
63413,aprobado
63414,aprobado
63415,aprobado
63416,aprobado
63417,aprobado
63418,aprobado
63419,aprobado
63420,aprobado
63421,aprobado
63422,aprobado
63423,aprobado
63424,aprobado
63425,aprobado
63426,aprobado
63427,aprobado
63428,aprobado
63429,aprobado
63430,aprobado
63431,aprobado
63432,aprobado
63433,aprobado
63434,aprobado
63435,aprobado
63436,aprobado
63437,aprobado
63438,aprobado
63439,aprobado
63440,aprobado
63441,aprobado
63442,aprobado
63443,aprobado
63444,aprobado
63445,aprobado
63446,aprobado
63447,aprobado
63448,aprobado
63449,aprobado
63450,aprobado
63451,aprobado
63452,aprobado
63453,aprobado
63454,aprobado
63455,aprobado
63456,aprobado
63457,aprobado
63458,aprobado
63459,aprobado
63460,aprobado
63461,aprobado
63462,aprobado
63463,aprobado
63464,aprobado
63465,aprobado
63466,aprobado
63467,aprobado
63468,aprobado
63469,aprobado
63470,aprobado
63471,aprobado
63472,aprobado
63473,aprobado
63474,aprobado
63475,aprobado
63476,aprobado
63477,aprobado
63478,aprobado
63479,aprobado
63480,aprobado
63481,aprobado
63482,aprobado
63483,aprobado
63484,aprobado
63485,aprobado
63486,aprobado
63487,aprobado
63488,aprobado
63489,aprobado
63490,aprobado
63491,aprobado
63492,aprobado
63493,aprobado
63494,aprobado
63495,aprobado
63496,aprobado
63497,aprobado
63498,aprobado
63499,aprobado
63500,aprobado
63501,aprobado
63502,aprobado
63503,aprobado
63504,aprobado
63505,aprobado
63506,aprobado
63507,aprobado
63508,aprobado
63509,aprobado
63510,aprobado
63511,aprobado
63512,aprobado
63513,aprobado
63514,aprobado
63515,aprobado
63516,aprobado
63517,aprobado
63518,aprobado
63519,aprobado
63520,aprobado
63521,aprobado
63522,aprobado
63523,aprobado
63524,aprobado
63525,aprobado
63526,aprobado
63527,aprobado
63528,aprobado
63529,aprobado
63530,aprobado
63531,aprobado
63532,aprobado
63533,aprobado
63534,aprobado
63535,aprobado
63536,aprobado
63537,aprobado
63538,aprobado
63539,aprobado
63540,aprobado
63541,aprobado
63542,aprobado
63543,aprobado
63544,aprobado
63545,aprobado
63546,aprobado
63547,aprobado
63548,aprobado
63549,aprobado
63550,aprobado
63551,aprobado
63552,aprobado
63553,aprobado
63554,aprobado
63555,aprobado
63556,aprobado
63557,aprobado
63558,aprobado
63559,aprobado
63560,aprobado
63561,aprobado
63562,aprobado
63563,aprobado
63564,aprobado
63565,aprobado
63566,aprobado
63567,aprobado
63568,aprobado
63569,aprobado
63570,aprobado
63571,aprobado
63572,aprobado
63573,aprobado
63574,aprobado
63575,aprobado
63576,aprobado
63577,aprobado
63578,aprobado
63579,aprobado
63580,aprobado
63581,aprobado
63582,aprobado
63583,aprobado
63584,aprobado
63585,aprobado
63586,aprobado
63587,aprobado
63588,aprobado
63589,aprobado
63590,aprobado
63591,aprobado
63592,aprobado
63593,aprobado
63594,aprobado
63595,aprobado
63596,aprobado
63597,aprobado
63598,aprobado
63599,aprobado
63600,aprobado
63601,aprobado
63602,aprobado
63603,aprobado
63604,aprobado
63605,aprobado
63606,aprobado
63607,aprobado
63608,aprobado
63609,aprobado
63610,aprobado
63611,aprobado
63612,aprobado
63613,aprobado
63614,aprobado
63615,aprobado
63616,aprobado
63617,aprobado
63618,aprobado
63619,aprobado
63620,aprobado
63621,aprobado
63622,aprobado
63623,aprobado
63624,aprobado
63625,aprobado
63626,aprobado
63627,aprobado
63628,aprobado
63629,aprobado
63630,aprobado
63631,aprobado
63632,aprobado
63633,aprobado
63634,aprobado
63635,aprobado
63636,aprobado
63637,aprobado
63638,aprobado
63639,aprobado
63640,aprobado
63641,aprobado
63642,aprobado
63643,aprobado
63644,aprobado
63645,aprobado
63646,aprobado
63647,aprobado
63648,aprobado
63649,aprobado
63650,aprobado
63651,aprobado
63652,aprobado
63653,aprobado
63654,aprobado
63655,aprobado
63656,aprobado
63657,aprobado
63658,aprobado
63659,aprobado
63660,aprobado
63661,aprobado
63662,aprobado
63663,aprobado
63664,aprobado
63665,aprobado
63666,aprobado
63667,aprobado
63668,aprobado
63669,aprobado
63670,aprobado
63671,aprobado
63672,aprobado
63673,aprobado
63674,aprobado
63675,aprobado
63676,aprobado
63677,aprobado
63678,aprobado
63679,aprobado
63680,aprobado
63681,aprobado
63682,aprobado
63683,aprobado
63684,aprobado
63685,aprobado
63686,aprobado
63687,aprobado
63688,aprobado
63689,aprobado
63690,aprobado
63691,aprobado
63692,aprobado
63693,aprobado
63694,aprobado
63695,aprobado
63696,aprobado
63697,aprobado
63698,aprobado
63699,aprobado
63700,aprobado
63701,aprobado
63702,aprobado
63703,aprobado
63704,aprobado
63705,aprobado
63706,aprobado
63707,aprobado
63708,aprobado
63709,aprobado
63710,aprobado
63711,aprobado
63712,aprobado
63713,aprobado
63714,aprobado
63715,aprobado
63716,aprobado
63717,aprobado
63718,aprobado
63719,aprobado
63720,aprobado
63721,aprobado
63722,aprobado
63723,aprobado
63724,aprobado
63725,aprobado
63726,aprobado
63727,aprobado
63728,aprobado
63729,aprobado
63730,aprobado
63731,aprobado
63732,aprobado
63733,aprobado
63734,aprobado
63735,aprobado
63736,aprobado
63737,aprobado
63738,aprobado
63739,aprobado
63740,aprobado
63741,aprobado
63742,aprobado
63743,aprobado
63744,aprobado
63745,aprobado
63746,aprobado
63747,aprobado
63748,aprobado
63749,aprobado
63750,aprobado
63751,aprobado
63752,aprobado
63753,aprobado
63754,aprobado
63755,aprobado
63756,aprobado
63757,aprobado
63758,aprobado
63759,aprobado
63760,aprobado
63761,aprobado
63762,aprobado
63763,aprobado
63764,aprobado
63765,aprobado
63766,aprobado
63767,aprobado
63768,aprobado
63769,aprobado
63770,aprobado
63771,aprobado
63772,aprobado
63773,aprobado
63774,aprobado
63775,aprobado
63776,aprobado
63777,aprobado
63778,aprobado
63779,aprobado
63780,aprobado
63781,aprobado
63782,aprobado
63783,aprobado
63784,aprobado
63785,aprobado
63786,aprobado
63787,aprobado
63788,aprobado
63789,aprobado
63790,aprobado
63791,aprobado
63792,aprobado
63793,aprobado
63794,aprobado
63795,aprobado
63796,aprobado
63797,aprobado
63798,aprobado
63799,aprobado
63800,aprobado
63801,aprobado
63802,aprobado
63803,aprobado
63804,aprobado
63805,aprobado
63806,aprobado
63807,aprobado
63808,aprobado
63809,aprobado
63810,aprobado
63811,aprobado
63812,aprobado
63813,aprobado
63814,aprobado
63815,aprobado
63816,aprobado
63817,aprobado
63818,aprobado
63819,aprobado
63820,aprobado
63821,aprobado
63822,aprobado
63823,aprobado
63824,aprobado
63825,aprobado
63826,aprobado
63827,aprobado
63828,aprobado
63829,aprobado
63830,aprobado
63831,aprobado
63832,aprobado
63833,aprobado
63834,aprobado
63835,aprobado
63836,aprobado
63837,aprobado
63838,aprobado
63839,aprobado
63840,aprobado
63841,aprobado
63842,aprobado
63843,aprobado
63844,aprobado
63845,aprobado
63846,aprobado
63847,aprobado
63848,aprobado
63849,aprobado
63850,aprobado
63851,aprobado
63852,aprobado
63853,aprobado
63854,aprobado
63855,aprobado
63856,aprobado
63857,aprobado
63858,aprobado
63859,aprobado
63860,aprobado
63861,aprobado
63862,aprobado
63863,aprobado
63864,aprobado
63865,aprobado
63866,aprobado
63867,aprobado
63868,aprobado
63869,aprobado
63870,aprobado
63871,aprobado
63872,aprobado
63873,aprobado
63874,aprobado
63875,aprobado
63876,aprobado
63877,aprobado
63878,aprobado
63879,aprobado
63880,aprobado
63881,aprobado
63882,aprobado
63883,aprobado
63884,aprobado
63885,aprobado
63886,aprobado
63887,aprobado
63888,aprobado
63889,aprobado
63890,aprobado
63891,aprobado
63892,aprobado
63893,aprobado
63894,aprobado
63895,aprobado
63896,aprobado
63897,aprobado
63898,aprobado
63899,aprobado
63900,aprobado
63901,aprobado
63902,aprobado
63903,aprobado
63904,aprobado
63905,aprobado
63906,aprobado
63907,aprobado
63908,aprobado
63909,aprobado
63910,aprobado
63911,aprobado
63912,aprobado
63913,aprobado
63914,aprobado
63915,aprobado
63916,aprobado
63917,aprobado
63918,aprobado
63919,aprobado
63920,aprobado
63921,aprobado
63922,aprobado
63923,aprobado
63924,aprobado
63925,aprobado
63926,aprobado
63927,aprobado
63928,aprobado
63929,aprobado
63930,aprobado
63931,aprobado
63932,aprobado
63933,aprobado
63934,aprobado
63935,aprobado
63936,aprobado
63937,aprobado
63938,aprobado
63939,aprobado
63940,aprobado
63941,aprobado
63942,aprobado
63943,aprobado
63944,aprobado
63945,aprobado
63946,aprobado
63947,aprobado
63948,aprobado
63949,aprobado
63950,aprobado
63951,aprobado
63952,aprobado
63953,aprobado
63954,aprobado
63955,aprobado
63956,aprobado
63957,aprobado
63958,aprobado
63959,aprobado
63960,aprobado
63961,aprobado
63962,aprobado
63963,aprobado
63964,aprobado
63965,aprobado
63966,aprobado
63967,aprobado
63968,aprobado
63969,aprobado
63970,aprobado
63971,aprobado
63972,aprobado
63973,aprobado
63974,aprobado
63975,aprobado
63976,aprobado
63977,aprobado
63978,aprobado
63979,aprobado
63980,aprobado
63981,aprobado
63982,aprobado
63983,aprobado
63984,aprobado
63985,aprobado
63986,aprobado
63987,aprobado
63988,aprobado
63989,aprobado
63990,aprobado
63991,aprobado
63992,aprobado
63993,aprobado
63994,aprobado
63995,aprobado
63996,aprobado
63997,aprobado
63998,aprobado
63999,aprobado
64000,aprobado
64001,aprobado
64002,aprobado
64003,aprobado
64004,aprobado
64005,aprobado
64006,aprobado
64007,aprobado
64008,aprobado
64009,aprobado
64010,aprobado
64011,aprobado
64012,aprobado
64013,aprobado
64014,aprobado
64015,aprobado
64016,aprobado
64017,aprobado
64018,aprobado
64019,aprobado
64020,aprobado
64021,aprobado
64022,aprobado
64023,aprobado
64024,aprobado
64025,aprobado
64026,aprobado
64027,aprobado
64028,aprobado
64029,aprobado
64030,aprobado
64031,aprobado
64032,aprobado
64033,aprobado
64034,aprobado
64035,aprobado
64036,aprobado
64037,aprobado
64038,aprobado
64039,aprobado
64040,aprobado
64041,aprobado
64042,aprobado
64043,aprobado
64044,aprobado
64045,aprobado
64046,aprobado
64047,aprobado
64048,aprobado
64049,aprobado
64050,aprobado
64051,aprobado
64052,aprobado
64053,aprobado
64054,aprobado
64055,aprobado
64056,aprobado
64057,aprobado
64058,aprobado
64059,aprobado
64060,aprobado
64061,aprobado
64062,aprobado
64063,aprobado
64064,aprobado
64065,aprobado
64066,aprobado
64067,aprobado
64068,aprobado
64069,aprobado
64070,aprobado
64071,aprobado
64072,aprobado
64073,aprobado
64074,aprobado
64075,aprobado
64076,aprobado
64077,aprobado
64078,aprobado
64079,aprobado
64080,aprobado
64081,aprobado
64082,aprobado
64083,aprobado
64084,aprobado
64085,aprobado
64086,aprobado
64087,aprobado
64088,aprobado
64089,aprobado
64090,aprobado
64091,aprobado
64092,aprobado
64093,aprobado
64094,aprobado
64095,aprobado
64096,aprobado
64097,aprobado
64098,aprobado
64099,aprobado
64100,aprobado
64101,aprobado
64102,aprobado
64103,aprobado
64104,aprobado
64105,aprobado
64106,aprobado
64107,aprobado
64108,aprobado
64109,aprobado
64110,aprobado
64111,aprobado
64112,aprobado
64113,aprobado
64114,aprobado
64115,aprobado
64116,aprobado
64117,aprobado
64118,aprobado
64119,aprobado
64120,aprobado
64121,aprobado
64122,aprobado
64123,aprobado
64124,aprobado
64125,aprobado
64126,aprobado
64127,aprobado
64128,aprobado
64129,aprobado
64130,aprobado
64131,aprobado
64132,aprobado
64133,aprobado
64134,aprobado
64135,aprobado
64136,aprobado
64137,aprobado
64138,aprobado
64139,aprobado
64140,aprobado
64141,aprobado
64142,aprobado
64143,aprobado
64144,aprobado
64145,aprobado
64146,aprobado
64147,aprobado
64148,aprobado
64149,aprobado
64150,aprobado
64151,aprobado
64152,aprobado
64153,aprobado
64154,aprobado
64155,aprobado
64156,aprobado
64157,aprobado
64158,aprobado
64159,aprobado
64160,aprobado
64161,aprobado
64162,aprobado
64163,aprobado
64164,aprobado
64165,aprobado
64166,aprobado
64167,aprobado
64168,aprobado
64169,aprobado
64170,aprobado
64171,aprobado
64172,aprobado
64173,aprobado
64174,aprobado
64175,aprobado
64176,aprobado
64177,aprobado
64178,aprobado
64179,aprobado
64180,aprobado
64181,aprobado
64182,aprobado
64183,aprobado
64184,aprobado
64185,aprobado
64186,aprobado
64187,aprobado
64188,aprobado
64189,aprobado
64190,aprobado
64191,aprobado
64192,aprobado
64193,aprobado
64194,aprobado
64195,aprobado
64196,aprobado
64197,aprobado
64198,aprobado
64199,aprobado
64200,aprobado
64201,aprobado
64202,aprobado
64203,aprobado
64204,aprobado
64205,aprobado
64206,aprobado
64207,aprobado
64208,aprobado
64209,aprobado
64210,aprobado
64211,aprobado
64212,aprobado
64213,aprobado
64214,aprobado
64215,aprobado
64216,aprobado
64217,aprobado
64218,aprobado
64219,aprobado
64220,aprobado
64221,aprobado
64222,aprobado
64223,aprobado
64224,aprobado
64225,aprobado
64226,aprobado
64227,aprobado
64228,aprobado
64229,aprobado
64230,aprobado
64231,aprobado
64232,aprobado
64233,aprobado
64234,aprobado
64235,aprobado
64236,aprobado
64237,aprobado
64238,aprobado
64239,aprobado
64240,aprobado
64241,aprobado
64242,aprobado
64243,aprobado
64244,aprobado
64245,aprobado
64246,aprobado
64247,aprobado
64248,aprobado
64249,aprobado
64250,aprobado
64251,aprobado
64252,aprobado
64253,aprobado
64254,aprobado
64255,aprobado
64256,aprobado
64257,aprobado
64258,aprobado
64259,aprobado
64260,aprobado
64261,aprobado
64262,aprobado
64263,aprobado
64264,aprobado
64265,aprobado
64266,aprobado
64267,aprobado
64268,aprobado
64269,aprobado
64270,aprobado
64271,aprobado
64272,aprobado
64273,aprobado
64274,aprobado
64275,aprobado
64276,aprobado
64277,aprobado
64278,aprobado
64279,aprobado
64280,aprobado
64281,aprobado
64282,aprobado
64283,aprobado
64284,aprobado
64285,aprobado
64286,aprobado
64287,aprobado
64288,aprobado
64289,aprobado
64290,aprobado
64291,aprobado
64292,aprobado
64293,aprobado
64294,aprobado
64295,aprobado
64296,aprobado
64297,aprobado
64298,aprobado
64299,aprobado
64300,aprobado
64301,aprobado
64302,aprobado
64303,aprobado
64304,aprobado
64305,aprobado
64306,aprobado
64307,aprobado
64308,aprobado
64309,aprobado
64310,aprobado
64311,aprobado
64312,aprobado
64313,aprobado
64314,aprobado
64315,aprobado
64316,aprobado
64317,aprobado
64318,aprobado
64319,aprobado
64320,aprobado
64321,aprobado
64322,aprobado
64323,aprobado
64324,aprobado
64325,aprobado
64326,aprobado
64327,aprobado
64328,aprobado
64329,aprobado
64330,aprobado
64331,aprobado
64332,aprobado
64333,aprobado
64334,aprobado
64335,aprobado
64336,aprobado
64337,aprobado
64338,aprobado
64339,aprobado
64340,aprobado
64341,aprobado
64342,aprobado
64343,aprobado
64344,aprobado
64345,aprobado
64346,aprobado
64347,aprobado
64348,aprobado
64349,aprobado
64350,aprobado
64351,aprobado
64352,aprobado
64353,aprobado
64354,aprobado
64355,aprobado
64356,aprobado
64357,aprobado
64358,aprobado
64359,aprobado
64360,aprobado
64361,aprobado
64362,aprobado
64363,aprobado
64364,aprobado
64365,aprobado
64366,aprobado
64367,aprobado
64368,aprobado
64369,aprobado
64370,aprobado
64371,aprobado
64372,aprobado
64373,aprobado
64374,aprobado
64375,aprobado
64376,aprobado
64377,aprobado
64378,aprobado
64379,aprobado
64380,aprobado
64381,aprobado
64382,aprobado
64383,aprobado
64384,aprobado
64385,aprobado
64386,aprobado
64387,aprobado
64388,aprobado
64389,aprobado
64390,aprobado
64391,aprobado
64392,aprobado
64393,aprobado
64394,aprobado
64395,aprobado
64396,aprobado
64397,aprobado
64398,aprobado
64399,aprobado
64400,aprobado
64401,aprobado
64402,aprobado
64403,aprobado
64404,aprobado
64405,aprobado
64406,aprobado
64407,aprobado
64408,aprobado
64409,aprobado
64410,aprobado
64411,aprobado
64412,aprobado
64413,aprobado
64414,aprobado
64415,aprobado
64416,aprobado
64417,aprobado
64418,aprobado
64419,aprobado
64420,aprobado
64421,aprobado
64422,aprobado
64423,aprobado
64424,aprobado
64425,aprobado
64426,aprobado
64427,aprobado
64428,aprobado
64429,aprobado
64430,aprobado
64431,aprobado
64432,aprobado
64433,aprobado
64434,aprobado
64435,aprobado
64436,aprobado
64437,aprobado
64438,aprobado
64439,aprobado
64440,aprobado
64441,aprobado
64442,aprobado
64443,aprobado
64444,aprobado
64445,aprobado
64446,aprobado
64447,aprobado
64448,aprobado
64449,aprobado
64450,aprobado
64451,aprobado
64452,aprobado
64453,aprobado
64454,aprobado
64455,aprobado
64456,aprobado
64457,aprobado
64458,aprobado
64459,aprobado
64460,aprobado
64461,aprobado
64462,aprobado
64463,aprobado
64464,aprobado
64465,aprobado
64466,aprobado
64467,aprobado
64468,aprobado
64469,aprobado
64470,aprobado
64471,aprobado
64472,aprobado
64473,aprobado
64474,aprobado
64475,aprobado
64476,aprobado
64477,aprobado
64478,aprobado
64479,aprobado
64480,aprobado
64481,aprobado
64482,aprobado
64483,aprobado
64484,aprobado
64485,aprobado
64486,aprobado
64487,aprobado
64488,aprobado
64489,aprobado
64490,aprobado
64491,aprobado
64492,aprobado
64493,aprobado
64494,aprobado
64495,aprobado
64496,aprobado
64497,aprobado
64498,aprobado
64499,aprobado
64500,aprobado
64501,aprobado
64502,aprobado
64503,aprobado
64504,aprobado
64505,aprobado
64506,aprobado
64507,aprobado
64508,aprobado
64509,aprobado
64510,aprobado
64511,aprobado
64512,aprobado
64513,aprobado
64514,aprobado
64515,aprobado
64516,aprobado
64517,aprobado
64518,aprobado
64519,aprobado
64520,aprobado
64521,aprobado
64522,aprobado
64523,aprobado
64524,aprobado
64525,aprobado
64526,aprobado
64527,aprobado
64528,aprobado
64529,aprobado
64530,aprobado
64531,aprobado
64532,aprobado
64533,aprobado
64534,aprobado
64535,aprobado
64536,aprobado
64537,aprobado
64538,aprobado
64539,aprobado
64540,aprobado
64541,aprobado
64542,aprobado
64543,aprobado
64544,aprobado
64545,aprobado
64546,aprobado
64547,aprobado
64548,aprobado
64549,aprobado
64550,aprobado
64551,aprobado
64552,aprobado
64553,aprobado
64554,aprobado
64555,aprobado
64556,aprobado
64557,aprobado
64558,aprobado
64559,aprobado
64560,aprobado
64561,aprobado
64562,aprobado
64563,aprobado
64564,aprobado
64565,aprobado
64566,aprobado
64567,aprobado
64568,aprobado
64569,aprobado
64570,aprobado
64571,aprobado
64572,aprobado
64573,aprobado
64574,aprobado
64575,aprobado
64576,aprobado
64577,aprobado
64578,aprobado
64579,aprobado
64580,aprobado
64581,aprobado
64582,aprobado
64583,aprobado
64584,aprobado
64585,aprobado
64586,aprobado
64587,aprobado
64588,aprobado
64589,aprobado
64590,aprobado
64591,aprobado
64592,aprobado
64593,aprobado
64594,aprobado
64595,aprobado
64596,aprobado
64597,aprobado
64598,aprobado
64599,aprobado
64600,aprobado
64601,aprobado
64602,aprobado
64603,aprobado
64604,aprobado
64605,aprobado
64606,aprobado
64607,aprobado
64608,aprobado
64609,aprobado
64610,aprobado
64611,aprobado
64612,aprobado
64613,aprobado
64614,aprobado
64615,aprobado
64616,aprobado
64617,aprobado
64618,aprobado
64619,aprobado
64620,aprobado
64621,aprobado
64622,aprobado
64623,aprobado
64624,aprobado
64625,aprobado
64626,aprobado
64627,aprobado
64628,aprobado
64629,aprobado
64630,aprobado
64631,aprobado
64632,aprobado
64633,aprobado
64634,aprobado
64635,aprobado
64636,aprobado
64637,aprobado
64638,aprobado
64639,aprobado
64640,aprobado
64641,aprobado
64642,aprobado
64643,aprobado
64644,aprobado
64645,aprobado
64646,aprobado
64647,aprobado
64648,aprobado
64649,aprobado
64650,aprobado
64651,aprobado
64652,aprobado
64653,aprobado
64654,aprobado
64655,aprobado
64656,aprobado
64657,aprobado
64658,aprobado
64659,aprobado
64660,aprobado
64661,aprobado
64662,aprobado
64663,aprobado
64664,aprobado
64665,aprobado
64666,aprobado
64667,aprobado
64668,aprobado
64669,aprobado
64670,aprobado
64671,aprobado
64672,aprobado
64673,aprobado
64674,aprobado
64675,aprobado
64676,aprobado
64677,aprobado
64678,aprobado
64679,aprobado
64680,aprobado
64681,aprobado
64682,aprobado
64683,aprobado
64684,aprobado
64685,aprobado
64686,aprobado
64687,aprobado
64688,aprobado
64689,aprobado
64690,aprobado
64691,aprobado
64692,aprobado
64693,aprobado
64694,aprobado
64695,aprobado
64696,aprobado
64697,aprobado
64698,aprobado
64699,aprobado
64700,aprobado
64701,aprobado
64702,aprobado
64703,aprobado
64704,aprobado
64705,aprobado
64706,aprobado
64707,aprobado
64708,aprobado
64709,aprobado
64710,aprobado
64711,aprobado
64712,aprobado
64713,aprobado
64714,aprobado
64715,aprobado
64716,aprobado
64717,aprobado
64718,aprobado
64719,aprobado
64720,aprobado
64721,aprobado
64722,aprobado
64723,aprobado
64724,aprobado
64725,aprobado
64726,aprobado
64727,aprobado
64728,aprobado
64729,aprobado
64730,aprobado
64731,aprobado
64732,aprobado
64733,aprobado
64734,aprobado
64735,aprobado
64736,aprobado
64737,aprobado
64738,aprobado
64739,aprobado
64740,aprobado
64741,aprobado
64742,aprobado
64743,aprobado
64744,aprobado
64745,aprobado
64746,aprobado
64747,aprobado
64748,aprobado
64749,aprobado
64750,aprobado
64751,aprobado
64752,aprobado
64753,aprobado
64754,aprobado
64755,aprobado
64756,aprobado
64757,aprobado
64758,aprobado
64759,aprobado
64760,aprobado
64761,aprobado
64762,aprobado
64763,aprobado
64764,aprobado
64765,aprobado
64766,aprobado
64767,aprobado
64768,aprobado
64769,aprobado
64770,aprobado
64771,aprobado
64772,aprobado
64773,aprobado
64774,aprobado
64775,aprobado
